,index,product_url,product_name,domain_name,image_url,actual_price,discounted_price,screenshot_path
1148,1149,https://www.flipkart.com/hp-pavilion-x360-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-14-dy0186tu-2-1-laptop/p/itm367c6182b8f54?pid=COMG9WRFYCG8RFJP&lid=LSTCOMG9WRFYCG8RFJPCO53IF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_69&otracker=search&otracker1=search&fm=organic&iid=c797d584-42ac-4230-90bd-c81ad3179bed.COMG9WRFYCG8RFJP.SEARCH&ppt=None&ppn=None&ssid=33tm4j59nk0000001649094249541&qH=312f91285e048e09,"HP Pavilion x360 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14-dy0186TU 2 in 1 Laptop  (14 inch, Natural Silver, 1.52 kg, With MS Office)",FlipKart,https://rukminim2.flixcart.com/image/416/416/ktketu80/computer/r/f/r/14-dy0050tu-thin-and-light-laptop-hp-original-imag6w29bs32mq2j.jpeg?q=70,"₹69,267","₹55,990",/Product_Screenshots/Flipkart1149.png
1149,1150,https://www.flipkart.com/hp-ryzen-3-quad-core-5300u-8-gb-512-gb-ssd-windows-11-home-15s-eq2143au-thin-light-laptop/p/itm833bca55e158b?pid=COMGAX8EEYFKCESS&lid=LSTCOMGAX8EEYFKCESS2MUBUD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_70&otracker=search&otracker1=search&fm=organic&iid=c797d584-42ac-4230-90bd-c81ad3179bed.COMGAX8EEYFKCESS.SEARCH&ppt=None&ppn=None&ssid=33tm4j59nk0000001649094249541&qH=312f91285e048e09,"HP Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 15s-eq2143au Thin and Light Laptop  (15.6 inch, Natural Silver, 1.69 Kg, With MS Office)",FlipKart,https://rukminim2.flixcart.com/image/416/416/kyrlifk0/computer/a/q/f/15s-eq2143au-thin-and-light-laptop-hp-original-imagaxg6jbj5zhhy.jpeg?q=70,"₹51,748","₹42,115",/Product_Screenshots/Flipkart1150.png
1150,1151,https://www.flipkart.com/dell-inspiron-ryzen-3-dual-core-3250u-8-gb-256-gb-ssd-windows-11-home-3515-thin-light-laptop/p/itmc7c75546d5184?pid=COMG9NYDM4TSC8GW&lid=LSTCOMG9NYDM4TSC8GWVPEXAG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_71&otracker=search&otracker1=search&fm=organic&iid=c797d584-42ac-4230-90bd-c81ad3179bed.COMG9NYDM4TSC8GW.SEARCH&ppt=None&ppn=None&ssid=33tm4j59nk0000001649094249541&qH=312f91285e048e09,"DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3515 Thin and Light Laptop  (15.6 Inch, Platinum Silver, 1.8 Kg, With MS Office)",FlipKart,https://rukminim1.flixcart.com/image/416/416/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70,"₹49,714","₹37,990",/Product_Screenshots/Flipkart1151.png
1151,1152,https://www.flipkart.com/acer-aspire-3-ryzen-5-quad-core-3500u-8-gb-512-gb-ssd-windows-11-home-a315-23-laptop/p/itm3ea59049bce25?pid=COMG8ZYESERNZFZC&lid=LSTCOMG8ZYESERNZFZCQGEEKL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_72&otracker=search&otracker1=search&fm=organic&iid=c797d584-42ac-4230-90bd-c81ad3179bed.COMG8ZYESERNZFZC.SEARCH&ppt=None&ppn=None&ssid=33tm4j59nk0000001649094249541&qH=312f91285e048e09,"acer Aspire 3 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) A315-23 Laptop  (15.6 inch, Pure Silver, 1.9 kg)",FlipKart,https://rukminim2.flixcart.com/image/416/416/ktketu80/computer/n/r/0/a315-23-laptop-acer-original-imag6w27yw7bmdz5.jpeg?q=70,"₹52,999","₹43,990",/Product_Screenshots/Flipkart1152.png
1152,1153,https://www.flipkart.com/acer-aspire-3-ryzen-5-quad-core-3500u-8-gb-512-gb-ssd-windows-11-home-a315-23-laptop/p/itm3ea59049bce25?pid=COMG8ZYESERNZFZC&lid=LSTCOMG8ZYESERNZFZCQGEEKL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_73&otracker=search&otracker1=search&fm=organic&iid=0d2d4d86-afc5-46a0-b913-fb45f2baccf4.COMG8ZYESERNZFZC.SEARCH&ppt=None&ppn=None&ssid=z7n3shzskw0000001649094251838&qH=312f91285e048e09,"acer Aspire 3 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) A315-23 Laptop  (15.6 inch, Pure Silver, 1.9 kg)",FlipKart,https://rukminim2.flixcart.com/image/416/416/ktketu80/computer/n/r/0/a315-23-laptop-acer-original-imag6w27yw7bmdz5.jpeg?q=70,"₹52,999","₹43,990",/Product_Screenshots/Flipkart1153.png
1153,1154,https://www.flipkart.com/msi-core-i3-10th-gen-8-gb-512-gb-ssd-windows-10-home-modern-14-b10mw-657in-thin-light-laptop/p/itm8955a9484188a?pid=COMG7GXGFK5GCTYZ&lid=LSTCOMG7GXGFK5GCTYZUU0OOZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_74&otracker=search&otracker1=search&fm=organic&iid=0d2d4d86-afc5-46a0-b913-fb45f2baccf4.COMG7GXGFK5GCTYZ.SEARCH&ppt=None&ppn=None&ssid=z7n3shzskw0000001649094251838&qH=312f91285e048e09,"MSI Core i3 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-657IN Thin and Light Laptop  (14 inch, Carbon Gray, 1.3 kg)",FlipKart,https://rukminim1.flixcart.com/image/416/416/kuef2q80/computer/d/a/o/modern-14-b10mw-thin-and-light-laptop-msi-original-imag7jcak5zvgxaa.jpeg?q=70,"₹55,990","₹37,990",/Product_Screenshots/Flipkart1154.png
1154,1155,https://www.flipkart.com/acer-aspire-5-core-i5-11th-gen-8-gb-1-tb-hdd-windows-10-home-a514-54-thin-light-laptop/p/itm722a187f94fe5?pid=COMG69G2WFUNNHGU&lid=LSTCOMG69G2WFUNNHGU0B2RYL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_75&otracker=search&otracker1=search&fm=organic&iid=0d2d4d86-afc5-46a0-b913-fb45f2baccf4.COMG69G2WFUNNHGU.SEARCH&ppt=None&ppn=None&ssid=z7n3shzskw0000001649094251838&qH=312f91285e048e09,"acer Aspire 5 Core i5 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) A514-54 Thin and Light Laptop  (14 inch, Pure Silver, 1.55 kg)",FlipKart,https://rukminim2.flixcart.com/image/416/416/krce64w0/computer/g/x/z/aspire-5-thin-and-light-laptop-acer-original-imag55gzykbb22cp.jpeg?q=70,"₹56,999","₹44,990",/Product_Screenshots/Flipkart1155.png
1155,1156,https://www.flipkart.com/lenovo-ideapad-3-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-15itl6-thin-light-laptop/p/itm019d07e14a431?pid=COMG6AKVCAGQZBW8&lid=LSTCOMG6AKVCAGQZBW8AV9128&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_76&otracker=search&otracker1=search&fm=organic&iid=0d2d4d86-afc5-46a0-b913-fb45f2baccf4.COMG6AKVCAGQZBW8.SEARCH&ppt=None&ppn=None&ssid=z7n3shzskw0000001649094251838&qH=312f91285e048e09,"Lenovo IdeaPad 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15ITL6 Thin and Light Laptop  (15.6 inch, Arctic Grey, 1.65 kg, With MS Office)",FlipKart,https://rukminim1.flixcart.com/image/416/416/krdtlzk0/computer/k/z/z/na-thin-and-light-laptop-lenovo-original-imag56ugmfkzgzkj.jpeg?q=70,"₹88,990","₹56,990",/Product_Screenshots/Flipkart1156.png
1156,1157,https://www.flipkart.com/asus-tuf-gaming-f15-2021-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-rtx-3060-144-hz-fx506hm-hn016t-laptop/p/itm798ec71c91f52?pid=COMG3ZF8WHHKCDQC&lid=LSTCOMG3ZF8WHHKCDQCA5QXUU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_77&otracker=search&otracker1=search&fm=organic&iid=0d2d4d86-afc5-46a0-b913-fb45f2baccf4.COMG3ZF8WHHKCDQC.SEARCH&ppt=None&ppn=None&ssid=z7n3shzskw0000001649094251838&qH=312f91285e048e09,"ASUS TUF Gaming F15 (2021) Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/144 Hz) FX506HM-HN016T Gaming Laptop  (15.6 Inch, Graphite Black, 2.3 KG)",FlipKart,https://rukminim2.flixcart.com/image/416/416/kpodocw0/computer/9/s/7/na-gaming-laptop-asus-original-imag3v4hsgz62qgw.jpeg?q=70,"₹1,29,990","₹89,990",/Product_Screenshots/Flipkart1157.png
1157,1158,https://www.flipkart.com/asus-pentium-quad-core-4-gb-1-tb-hdd-windows-10-home-x543ma-dm101t-laptop/p/itm5d3b4646a6abb?pid=COMG7HHSGGVMYRZG&lid=LSTCOMG7HHSGGVMYRZG4IIJEF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_78&otracker=search&otracker1=search&fm=organic&iid=0d2d4d86-afc5-46a0-b913-fb45f2baccf4.COMG7HHSGGVMYRZG.SEARCH&ppt=None&ppn=None&ssid=z7n3shzskw0000001649094251838&qH=312f91285e048e09,"ASUS Pentium Quad Core - (4 GB/1 TB HDD/Windows 10 Home) X543MA-DM101T Laptop  (15.6 inch, Transparent Silver, 1.90 kg)",FlipKart,https://rukminim2.flixcart.com/image/416/416/k9d3p8w0/computer/c/a/h/asus-na-laptop-original-imafr6cbfurgkspg.jpeg?q=70,"₹33,990","₹27,990",/Product_Screenshots/Flipkart1158.png
1158,1159,https://www.flipkart.com/hp-pavilion-gaming-ryzen-7-octa-core-4800h-16-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-1650ti-144-hz-15-ec1512ax-laptop/p/itmc86ddf2406f18?pid=COMG329PDCH8B6RE&lid=LSTCOMG329PDCH8B6RESYHY7R&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_79&otracker=search&otracker1=search&fm=organic&iid=0d2d4d86-afc5-46a0-b913-fb45f2baccf4.COMG329PDCH8B6RE.SEARCH&ppt=None&ppn=None&ssid=z7n3shzskw0000001649094251838&qH=312f91285e048e09,"HP Pavilion Gaming Ryzen 7 Octa Core 4800H - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce 1650Ti/144 Hz) 15-EC1512AX Gaming Laptop  (15.6 inch, Shadow Black, 2.19 kg, With MS Office)",FlipKart,https://rukminim2.flixcart.com/image/416/416/kbqu4cw0/computer/q/x/r/hp-original-imaftyzachgrav8f.jpeg?q=70,"₹93,564","₹75,990",/Product_Screenshots/Flipkart1159.png
1159,1160,https://www.flipkart.com/asus-rog-strix-g15-2021-ryzen-7-octa-core-4800h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-144-hz-g513ih-hn086t-gaming-laptop/p/itm2b93a4b3d7a76?pid=COMG5C28GFMZGXBR&lid=LSTCOMG5C28GFMZGXBR4SKK9R&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_80&otracker=search&otracker1=search&fm=organic&iid=0d2d4d86-afc5-46a0-b913-fb45f2baccf4.COMG5C28GFMZGXBR.SEARCH&ppt=None&ppn=None&ssid=z7n3shzskw0000001649094251838&qH=312f91285e048e09,"ASUS ROG Strix G15 (2021) Ryzen 7 Octa Core 4800H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/144 Hz) G513IH-HN086T Gaming Laptop  (15.6 inch, Eclipse Gray, 2.10 Kg)",FlipKart,https://rukminim2.flixcart.com/image/416/416/ku4ezrk0/computer/j/5/j/na-gaming-laptop-asus-original-imag7bhddrbuzrvs.jpeg?q=70,"₹90,990","₹76,990",/Product_Screenshots/Flipkart1160.png
1160,1161,https://www.flipkart.com/apple-2020-macbook-air-m1-8-gb-512-gb-ssd-mac-os-big-sur-mgna3hn-a/p/itm8279ecf48f54f?pid=COMFXEKMADKVCFYT&lid=LSTCOMFXEKMADKVCFYTMC7FBI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_81&otracker=search&otracker1=search&fm=organic&iid=0d2d4d86-afc5-46a0-b913-fb45f2baccf4.COMFXEKMADKVCFYT.SEARCH&ppt=None&ppn=None&ssid=z7n3shzskw0000001649094251838&qH=312f91285e048e09,"APPLE 2020 Macbook Air M1 - (8 GB/512 GB SSD/Mac OS Big Sur) MGNA3HN/A  (13.3 inch, Silver, 1.29 kg)",FlipKart,https://rukminim1.flixcart.com/image/416/416/khdqnbk0/computer/f/y/t/apple-original-imafxfyqydgvrkzv.jpeg?q=70,,,/Product_Screenshots/Flipkart1161.png
1161,1162,https://www.flipkart.com/asus-rog-strix-ryzen-7-octa-core-4800h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-g513ic-hn025t-gaming-laptop/p/itmeedb79f5305af?pid=COMG5QHNVRJHHMRP&lid=LSTCOMG5QHNVRJHHMRPIW3AYH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_82&otracker=search&otracker1=search&fm=organic&iid=0d2d4d86-afc5-46a0-b913-fb45f2baccf4.COMG5QHNVRJHHMRP.SEARCH&ppt=None&ppn=None&ssid=z7n3shzskw0000001649094251838&qH=312f91285e048e09,"ASUS ROG Strix Ryzen 7 Octa Core 4800H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) G513IC-HN025T Gaming Laptop  (15.6 inch, Eclipse Gray, 2.10 kg)",FlipKart,https://rukminim2.flixcart.com/image/416/416/ku4ezrk0/computer/j/5/j/na-gaming-laptop-asus-original-imag7bhddrbuzrvs.jpeg?q=70,"₹1,03,990","₹84,490",/Product_Screenshots/Flipkart1162.png
1162,1163,https://www.flipkart.com/lenovo-ideapad-3-core-i3-10th-gen-8-gb-1-tb-hdd-windows-10-home-15iml05-thin-light-laptop/p/itm92435c2b8b31b?pid=COMG4WZ7UPV659QV&lid=LSTCOMG4WZ7UPV659QVYZAEMY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_83&otracker=search&otracker1=search&fm=organic&iid=0d2d4d86-afc5-46a0-b913-fb45f2baccf4.COMG4WZ7UPV659QV.SEARCH&ppt=None&ppn=None&ssid=z7n3shzskw0000001649094251838&qH=312f91285e048e09,"Lenovo IdeaPad 3 Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15IML05 Thin and Light Laptop  (15.6 inch, Platinum Grey, 1.7 kg, With MS Office)",FlipKart,https://rukminim2.flixcart.com/image/416/416/keaaavk0/computer/x/m/y/lenovo-na-laptop-original-imafuzt8r5jqppfn.jpeg?q=70,"₹57,290","₹37,490",/Product_Screenshots/Flipkart1163.png
1163,1164,https://www.flipkart.com/dell-inspiron-core-i3-11th-gen-8-gb-1-tb-hdd-windows-10-3501-thin-light-laptop/p/itmfc388705c324e?pid=COMG2GXQFFY8QERF&lid=LSTCOMG2GXQFFY8QERF2IBEP6&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_84&otracker=search&otracker1=search&fm=organic&iid=0d2d4d86-afc5-46a0-b913-fb45f2baccf4.COMG2GXQFFY8QERF.SEARCH&ppt=None&ppn=None&ssid=z7n3shzskw0000001649094251838&qH=312f91285e048e09,"DELL Inspiron Core i3 11th Gen - (8 GB/1 TB HDD/Windows 10) INSPIRON 3501 Thin and Light Laptop  (15.6 inch, Softmint, 1.83 kg, With MS Office)",FlipKart,https://rukminim2.flixcart.com/image/416/416/ku5ufm80/computer/2/d/3/na-thin-and-light-laptop-dell-original-imag7cst7unghqek.jpeg?q=70,"₹50,693","₹42,590",/Product_Screenshots/Flipkart1164.png
1164,1165,https://www.flipkart.com/acer-nitro-5-ryzen-7-octa-core-5800h-16-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-ti-an515-45-an515-45-r3fb-gaming-laptop/p/itmc3147687b9638?pid=COMG7J296MCNGNTZ&lid=LSTCOMG7J296MCNGNTZULVZ52&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_85&otracker=search&otracker1=search&fm=organic&iid=0d2d4d86-afc5-46a0-b913-fb45f2baccf4.COMG7J296MCNGNTZ.SEARCH&ppt=None&ppn=None&ssid=z7n3shzskw0000001649094251838&qH=312f91285e048e09,"acer Nitro 5 Ryzen 7 Octa Core 5800H - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti) AN515-45/ AN515-45-R3FB Gaming Laptop  (15.6 inch, Shale Black, 2.4 kg)",FlipKart,https://rukminim2.flixcart.com/image/416/416/kshtxu80/computer/4/s/t/nitro-5-gaming-laptop-acer-original-imag6fvdgvjhqqbj.jpeg?q=70,"₹1,19,900","₹81,990",/Product_Screenshots/Flipkart1165.png
1165,1166,https://www.flipkart.com/acer-aspire-3-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-a315-58-thin-light-laptop/p/itmb6c1bec8f06ab?pid=COMGA35CFZDBQMPH&lid=LSTCOMGA35CFZDBQMPHLDG3HE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_86&otracker=search&otracker1=search&fm=organic&iid=0d2d4d86-afc5-46a0-b913-fb45f2baccf4.COMGA35CFZDBQMPH.SEARCH&ppt=None&ppn=None&ssid=z7n3shzskw0000001649094251838&qH=312f91285e048e09,"acer Aspire 3 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) A315-58 Thin and Light Laptop  (15.6 inch, Pure Silver, 1.7 kg)",FlipKart,https://rukminim1.flixcart.com/image/416/416/kybvo280/computer/z/i/b/-original-imagah7x7pezegh7.jpeg?q=70,"₹52,999","₹38,990",/Product_Screenshots/Flipkart1166.png
1166,1167,https://www.flipkart.com/apple-macbook-air-m1-16-gb-256-gb-ssd-mac-os-big-sur-z124j001kd/p/itm99fb41e01ea8a?pid=COMG9UD4KTCKZ8GU&lid=LSTCOMG9UD4KTCKZ8GUNYJRSI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_87&otracker=search&otracker1=search&fm=organic&iid=0d2d4d86-afc5-46a0-b913-fb45f2baccf4.COMG9UD4KTCKZ8GU.SEARCH&ppt=None&ppn=None&ssid=z7n3shzskw0000001649094251838&qH=312f91285e048e09,"APPLE MacBook Air M1 - (16 GB/256 GB SSD/Mac OS Big Sur) Z124J001KD  (13.3 inch, Space Grey, 1.29 Kg)",FlipKart,https://rukminim1.flixcart.com/image/416/416/kyt0ya80/computer/b/v/q/na-thin-and-light-laptop-apple-original-imagaygvkp7pjexm.jpeg?q=70,"₹1,12,900","₹1,06,999",/Product_Screenshots/Flipkart1167.png
1167,1168,https://www.flipkart.com/asus-vivobook-k15-oled-2021-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-k513ea-l302ws-thin-light-laptop/p/itmb768764e55ddd?pid=COMG87FFTTGFCKBS&lid=LSTCOMG87FFTTGFCKBS21FXQR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_88&otracker=search&otracker1=search&fm=organic&iid=0d2d4d86-afc5-46a0-b913-fb45f2baccf4.COMG87FFTTGFCKBS.SEARCH&ppt=None&ppn=None&ssid=z7n3shzskw0000001649094251838&qH=312f91285e048e09,"ASUS VivoBook K15 OLED (2021) Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) K513EA-L302WS Thin and Light Laptop  (15.6 inch, Indie Black, 1.80 kg, With MS Office)",FlipKart,https://rukminim2.flixcart.com/image/416/416/kmmcrrk0/computer/f/o/5/na-thin-and-light-laptop-asus-original-imagfhkhqrxfhetg.jpeg?q=70,"₹58,990","₹46,990",/Product_Screenshots/Flipkart1168.png
1168,1169,https://www.flipkart.com/hp-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-15s-fq4021tu-thin-light-laptop/p/itm5b9f6ea155373?pid=COMGAX8FPCZDVFES&lid=LSTCOMGAX8FPCZDVFESVAPCSI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_89&otracker=search&otracker1=search&fm=organic&iid=0d2d4d86-afc5-46a0-b913-fb45f2baccf4.COMGAX8FPCZDVFES.SEARCH&ppt=None&ppn=None&ssid=z7n3shzskw0000001649094251838&qH=312f91285e048e09,"HP Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s- fq4021TU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.69 Kg, With MS Office)",FlipKart,https://rukminim1.flixcart.com/image/416/416/kzrbiq80/computer/r/x/b/-original-imagbzyyca4m8fhk.jpeg?q=70,"₹70,171","₹54,385",/Product_Screenshots/Flipkart1169.png
1169,1170,https://www.flipkart.com/asus-vivobook-ultra-14-2021-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-x413ea-eb532ws-thin-light-laptop/p/itmf6445e8ebf133?pid=COMG87FFYEZW7ZRC&lid=LSTCOMG87FFYEZW7ZRCPD6GGV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_90&otracker=search&otracker1=search&fm=organic&iid=0d2d4d86-afc5-46a0-b913-fb45f2baccf4.COMG87FFYEZW7ZRC.SEARCH&ppt=None&ppn=None&ssid=z7n3shzskw0000001649094251838&qH=312f91285e048e09,"ASUS VivoBook Ultra 14 (2021) Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) X413EA-EB532WS Thin and Light Laptop  (14 inch, Bespoke Black, 1.40 kg, With MS Office)",FlipKart,https://rukminim2.flixcart.com/image/416/416/kbfeljk0/computer/x/4/d/asus-original-imafss6cbuzbzpgf.jpeg?q=70,"₹80,990","₹59,990",/Product_Screenshots/Flipkart1170.png
1170,1171,https://www.flipkart.com/lenovo-ideapad-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-10-home-15alc05-thin-light-laptop/p/itmb40d8df64d9d1?pid=COMG5UZBFZVTYRFN&lid=LSTCOMG5UZBFZVTYRFNCVGBQG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_91&otracker=search&otracker1=search&fm=organic&iid=0d2d4d86-afc5-46a0-b913-fb45f2baccf4.COMG5UZBFZVTYRFN.SEARCH&ppt=None&ppn=None&ssid=z7n3shzskw0000001649094251838&qH=312f91285e048e09,"Lenovo IdeaPad Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) IdeaPad 5 15ALC05 Thin and Light Laptop  (15.6 inch, Graphite Grey, 1.66 kg, With MS Office)",FlipKart,https://rukminim1.flixcart.com/image/416/416/kp2y2kw0/computer/d/s/h/na-thin-and-light-laptop-lenovo-original-imag3dz5ut6ds7eg.jpeg?q=70,"₹78,290","₹52,990",/Product_Screenshots/Flipkart1171.png
1171,1172,https://www.flipkart.com/asus-vivobook-14-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-x415ea-eb342ws-notebook/p/itm398d254bc83ec?pid=COMG9TN5WGUFGZY2&lid=LSTCOMG9TN5WGUFGZY2GYDB6G&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_92&otracker=search&otracker1=search&fm=organic&iid=0d2d4d86-afc5-46a0-b913-fb45f2baccf4.COMG9TN5WGUFGZY2.SEARCH&ppt=None&ppn=None&ssid=z7n3shzskw0000001649094251838&qH=312f91285e048e09,"ASUS Vivobook 14 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) X415EA-EB342WS Notebook  (14 inch, Transparent Silver, 1.6 kg, With MS Office)",FlipKart,https://rukminim2.flixcart.com/image/416/416/kxc5nrk0/computer/0/i/2/x415ea-eb342ws-notebook-asus-original-imag9tn5rpypzyhq.jpeg?q=70,"₹51,990","₹37,990",/Product_Screenshots/Flipkart1172.png
1172,1173,https://www.flipkart.com/hp-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-15s-fq4022tu-thin-light-laptop/p/itmf9ecbfb5d9b47?pid=COMGBH9JY38MYJAZ&lid=LSTCOMGBH9JY38MYJAZR8OW4T&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_93&otracker=search&otracker1=search&fm=organic&iid=0d2d4d86-afc5-46a0-b913-fb45f2baccf4.COMGBH9JY38MYJAZ.SEARCH&ppt=None&ppn=None&ssid=z7n3shzskw0000001649094251838&qH=312f91285e048e09,"HP Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq4022TU Thin and Light Laptop  (15.6 Inch, Jet Black, 1.69 Kg, With MS Office)",FlipKart,https://rukminim2.flixcart.com/image/416/416/kzrbiq80/computer/v/d/d/15s-fq2626tu-thin-and-light-laptop-hp-original-imagbpb2sztfprgz.jpeg?q=70,"₹65,444","₹56,190",/Product_Screenshots/Flipkart1173.png
1173,1174,https://www.flipkart.com/acer-aspire-5-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-a515-56-56ln-thin-light-laptop/p/itm65adc4284c3ce?pid=COMG69G2UWGNKBGG&lid=LSTCOMG69G2UWGNKBGGDR0UBT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_94&otracker=search&otracker1=search&fm=organic&iid=0d2d4d86-afc5-46a0-b913-fb45f2baccf4.COMG69G2UWGNKBGG.SEARCH&ppt=None&ppn=None&ssid=z7n3shzskw0000001649094251838&qH=312f91285e048e09,"acer Aspire 5 Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) A515-56-56LN Thin and Light Laptop  (15.6 inch, Pure Silver, 1.65 kg, With MS Office)",FlipKart,https://rukminim2.flixcart.com/image/416/416/kruyw7k0/computer/b/6/w/aspire-5-thin-and-light-laptop-acer-original-imag5k3stszyggb3.jpeg?q=70,"₹69,999","₹54,490",/Product_Screenshots/Flipkart1174.png
1174,1175,https://www.flipkart.com/asus-vivobook-k15-oled-2021-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-k513ea-l302ts-thin-light-laptop/p/itm419edb4a34751?pid=COMG5NH6SU8SYY3N&lid=LSTCOMG5NH6SU8SYY3NKHJWP1&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_95&otracker=search&otracker1=search&fm=organic&iid=0d2d4d86-afc5-46a0-b913-fb45f2baccf4.COMG5NH6SU8SYY3N.SEARCH&ppt=None&ppn=None&ssid=z7n3shzskw0000001649094251838&qH=312f91285e048e09,"ASUS VivoBook K15 OLED (2021) Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) K513EA-L302TS Thin and Light Laptop  (15.6 inch, Indie Black, 1.80 kg, With MS Office)",FlipKart,https://rukminim1.flixcart.com/image/416/416/ktop5e80/computer/g/f/h/km513ua-l502ts-thin-and-light-laptop-asus-original-imag6yt2ghwdvyqt.jpeg?q=70,"₹58,990","₹46,990",/Product_Screenshots/Flipkart1175.png
